,text,source
80427,"The girl, who is little, is carefully combing her hair into a pony tail",SICK
80428,The man is carelessly smearing butter on a slice of garlic bread,SICK
80429,The man isn't smearing butter on bread ,SICK
80430,A man is spreading butter on a piece of bread which is big,SICK
80431,"A piece of bread, which is big, is having butter spread upon it by a man OR A piece of bread, which is big, is being spread with butter by a man",SICK
80432,A man is removing the butter from a piece of bread which is big,SICK
80433,The parrot is talking into the microphone,SICK
80434,There is no parrot speaking,SICK
80435,A parrot is speaking,SICK
80436,The parrot is silent in front of the microphone,SICK
80437,Some kittens are hungry,SICK
80438,Some kittens are eating,SICK
80439,A man is eating near the kittens,SICK
80440,The food on the trays isn't being eaten by the kittens,SICK
80441,The food on the trays is being eaten by the kittens,SICK
80442,The kittens are eating the food on the trays,SICK
80443,A person is singing and playing the guitar,SICK
80444,There is no person singing and playing the guitar,SICK
80445,The singer is playing the guitar in front of a person,SICK
80446,A man is passionately playing a guitar,SICK
80447,One man is passionately playing the guitar,SICK
80448,A man is putting away a guitar,SICK
80449,A person is singing and playing a guitar,SICK
80450,Some animals are playing wildly in the water,SICK
80451,A few animals are playing in the water,SICK
80452,Nobody is playing ping pong,SICK
80453,Two people are playing ping pong,SICK
80454,A few animals are out of the water,SICK
80455,The windows are being polished by a man,SICK
80456,The windows are being cleaned by a man,SICK
80457,There is no window being cleaned by a man,SICK
80458,The man is driving a car carefully,SICK
80459,The man is driving a car,SICK
80460,The woman is pouring oil into a skillet,SICK
80461,The skillet is being oiled by a woman who is pouring some water,SICK
80462,A chimp is angrily kicking a target,SICK
80463,The baby is being put into a trash can by a woman,SICK
80464,A woman is putting the baby into a trash can,SICK
80465,There is no baby being put into a trash can by a woman,SICK
80466,A person is putting meat into a skillet carelessly,SICK
80467,A person is taking away the meat in the skillet,SICK
80468,A person is putting meat into a skillet,SICK
80469,One small child is greedily drinking water from the cup,SICK
80470,One small child is drinking water from the cup,SICK
80471,The kitten is eagerly drinking some milk from the bowl,SICK
80472,One small child is filling the cup with water,SICK
80473,The band is singing ,SICK
80474,The band isn't singing,SICK
80475,The singer is leaving the band,SICK
80476,A woman is putting on makeup carefully,SICK
80477,"The woman is happily playing a guitar, which is acoustic, and singing",SICK
80478,"The woman is playing a guitar, which is acoustic, and singing",SICK
80479,The singer is playing the guitar at an acoustic concert for a woman,SICK
80480,A person is playing a guitar and singing,SICK
80481,Nobody is playing the guitar and singing,SICK
80482,The singer is hiring a person to fire the guitar player,SICK
80483,There is no water being drunk by a cat,SICK
80484,Some water is being drunk by a cat,SICK
80485,A truck is quickly going down a hill,SICK
80486,A truck is quickly going up a hill,SICK
80487,Some water is being casually drunk by a cat,SICK
80488,A young woman is playing the guitar,SICK
80489,A girl is playing the guitar,SICK
80490,A girl is not playing the guitar,SICK
80491,One man is intensely playing a guitar,SICK
80492,The man is intensely playing the guitar,SICK
80493,The man isn't intensely playing the guitar,SICK
80494,The intense man is a guitar player,SICK
80495,The guitar player is loving one girl,SICK
80496,A man is riding a motorbike,SICK
80497,A man is driving a motorbike,SICK
80498,A man is parking a motorbike,SICK
80499,A motorbike rider is running over a man ,SICK
80500,The horse is being ridden by a man,SICK
80501,A man is riding the animal,SICK
80502,The man is on the ride with the horse,SICK
80503,A magic trick is being performed by the magician,SICK
80504,The man is doing a magic trick,SICK
80505,The man isn't doing a magic trick,SICK
80506,"The kid, who is doing magic, is tricking an old man",SICK
80507,A man is dangerously throwing knives at a tree,SICK
80508,A man is dangerously extracting knives from a tree,SICK
80509,A man is dangerously throwing knives at the tree,SICK
80510,The guitar is being played by a lady,SICK
80511,The guitar is being played by a girl,SICK
80512,The play for the ladies requires a guitar,SICK
80513,The man is practicing the guitar,SICK
80514,The person is practicing the guitar,SICK
80515,The practicing person doesn't like the guitar,SICK
80516,The guitar is being sold by a lady,SICK
80517,The boy is enthusiastically playing in the mud,SICK
80518,The boy is playing in the mud,SICK
80519,The boy isn't playing in the mud,SICK
80520,A cat is playing with a device,SICK
80521,A playing device is amusing a cat,SICK
80522,There is no cat playing with a device,SICK
80523,Mud is being thrown to the playing boy,SICK
80524,The woman is eating some cut pieces of raw meat,SICK
80525,Some meat is being cut into pieces by a woman,SICK
80526,A lady is cutting up some meat precisely,SICK
80527,A lady is cutting up some meat,SICK
80528,There is no lady cutting up some meat,SICK
80529,Some meat is being stitched together by a woman,SICK
80530,A boy in his teens is talking to a girl with an internet camera,SICK
80531,A boy in his teens is talking to a girl with a webcam,SICK
80532,The teens are talking to a boy and a girl with a webcam,SICK
80533,One man is talking to a girl with an internet camera,SICK
80534,One man is chatting with a girl with an internet camera,SICK
80535,A man is ignoring a girl via an internet camera,SICK
80536,A boy in his teens isn't talking to a girl with a webcam,SICK
80537,Eggs are being strongly whisked in a bowl by a person,SICK
80538,A person is strongly whisking eggs in a bowl,SICK
80539,A person is removing eggs from a bowl,SICK
80540,A woman is beating two eggs in a bowl and using a whisk made of wire,SICK
80541,One woman is beating two eggs in the bowl and using a whisk made of wire,SICK
80542,There is no woman beating two eggs in a bowl and using a whisk made of wire,SICK
80543,"A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk ",SICK
80544,A strong person is leaving the whisk in the bowl near the eggs,SICK
80545,An interview is being granted by the man,SICK
80546,The man is granting an interview,SICK
80547,The interviewer is granting a break to the man,SICK
80548,A white car is being driven by the man,SICK
80549,A person is driving the white car,SICK
80550,There is no white car being driven by the man,SICK
80551,The man is denying an interview,SICK
80552,There is no rope being climbed by a man,SICK
80553,A rope is being climbed by a man,SICK
80554,A man is being roped by a climber,SICK
80555,A man is mindlessly slicing the carrot with a machine,SICK
80556,A man is slicing the carrot with a machine,SICK
80557,A man is removing a carrot from a machine,SICK
80558,A man is eating a carrot sliced by a machine,SICK
80559,The cat is licking milk from a saucer,SICK
80560,The cat isn't licking milk from a saucer,SICK
80561,Some milk is being hungrily drunk by a cat,SICK
80562,The cat is hungrily drinking milk,SICK
80563,There is no cat hungrily drinking milk,SICK
80564,Drinking milk helps a cat's hunger,SICK
80565,The cat is licking a shallow dish full of milk,SICK
80566,A lick of milk sauce is being given to the cat,SICK
80567,A baby is playing with a dog ,SICK
80568,A small boy is scolding a dog,SICK
80569,A potato is being peeled by a woman,SICK
80570,The man is slicing some potatoes,SICK
80571,The man is slicing potatoes,SICK
80572,The man is eating potato slices,SICK
80573,A man is taking pictures of a lake,SICK
80574,A man is tearing up the pictures of a lake,SICK
80575,The man is setting up the camera and taking sunset pictures at the beach,SICK
80576,The man is putting away the camera and walks away from the beach,SICK
80577,A woman is unstitching with a machine,SICK
80578,A woman is sewing with a machine,SICK
80579,A woman is using a machine made for sewing,SICK
80580,A woman is using a sewing machine,SICK
80581,There is no woman using a sewing machine,SICK
80582,An egg is being cracked into a bowl by a woman,SICK
80583,A woman is cracking an egg into a bowl,SICK
80584,There is no woman cracking an egg into a bowl,SICK
80585,The woman is cracking two eggs into a glass bowl,SICK
80586,The woman is not cracking two eggs into a glass bowl,SICK
80587,The woman is cracking two eggs into a bowl made of glass,SICK
80588,A woman is placing a bowl with a crack near an egg,SICK
80589,A few men are watching cricket,SICK
80590,A few men are playing cricket,SICK
80591,People are playing cricket,SICK
80592,Some people are playing cricket,SICK
80593,A few men are cheerfully playing cricket,SICK
80594,A man is putting garlic on some bread slices,SICK
80595,A man is removing the garlic from some slices of bread,SICK
80596,A man is sprinkling seasoning on several sliced and buttered loaves of bread,SICK
80597,There is no man sprinkling seasoning on several sliced and buttered loaves of bread,SICK
80598,A person is sprinkling seasoning on several sliced and buttered loaves of bread,SICK
80599,A man is putting garlic on some slices of bread,SICK
80600,Two kids are playing in a swimming pool with a green colored crocodile float,SICK
80601,Two kids are playing in a swimming pool with a crocodile float that is green,SICK
80602,Two kids are taking out a green colored crocodile float from a swimming pool,SICK
80603,An inflatable crocodile is being pushed by two kids in a pool,SICK
80604,Two kids are pushing an inflatable crocodile in a pool,SICK
80605,Two kids are pushing past a crocodile in an inflatable pool,SICK
80606,Two crocodiles are floating in a green colored swimming pool near some playing kids,SICK
80607,Someone is falling off the horse,SICK
80608,Someone is falling off a horse,SICK
80609,A horse is falling on someone,SICK
80610,The man is abruptly knocked off of a horse,SICK
80611,The man is being knocked off of a horse,SICK
80612,A woman is tapping her fingers nervously,SICK
80613,A woman is tapping her fingers,SICK
80614,A woman is tapping her fingers on a desk,SICK
80615,A woman is tapping her fingers on a table,SICK
80616,There is no woman tapping her fingers,SICK
80617,A dog is pushing a toddler into a rain puddle,SICK
80618,A dog is pushing a toddler into a puddle of rain,SICK
80619,A dog is pulling a toddler out of a rain puddle,SICK
80620,The dog is not knocking the boy into the water,SICK
80621,The dog is knocking a boy into the water,SICK
80622,A boy is knocking a dog with a bottle of water,SICK
80623,A boy is being knocked into the water by the dog,SICK
80624,There is no man eating a bowl of cereal,SICK
80625,A man is eating a bowl of cereal,SICK
80626,Cereal is being eaten by the man,SICK
80627,There is no man eating cereal,SICK
80628,A man is hungrily eating a bowl of cereal,SICK
80629,The man is eating cereal,SICK
80630,The person is playing the flute,SICK
80631,The man in not playing the flute,SICK
80632,A man is strumming the guitar,SICK
80633,The man is playing the flute,SICK
80634,The woman is adding sugar to the meat slowly,SICK
80635,The woman is adding sugar to the meat,SICK
80636,A woman is adding spices to some meat,SICK
80637,A dog is biting a can,SICK
80638,A dog is dropping a can,SICK
80639,A dog is opening a can of food,SICK
80640,A dog is opening a jar of food,SICK
80641,A cat is playing with a watermelon,SICK
80642,One cat is playing with a watermelon,SICK
80643,The cat isn't playing with a watermelon,SICK
80644,The cat is playing with a watermelon,SICK
80645,There is no cat playing with a watermelon,SICK
80646,The boy is playing a guitar,SICK
80647,A boy is playing a guitar,SICK
80648,A kid is playing a guitar,SICK
80649,The woman is waterskiing fearlessly,SICK
80650,The woman is waterskiing,SICK
80651,The woman is not waterskiing,SICK
80652,A woman is wakeboarding on a lake,SICK
80653,A woman is watching the lake,SICK
80654,Someone is banging the lens of a camera against a nail,SICK
80655,Someone is banging a camera lens against a nail,SICK
80656,There is no one banging a camera lens against a nail,SICK
80657,Someone is nailing a camera lens with loud bangs,SICK
80658,The man is hammering a nail with a camera,SICK
80659,The camera man is nailing a hammer to the wall,SICK
80660,A camera is being hammered onto the nail by the man,SICK
80661,The man is not hammering a nail with a camera,SICK
80662,A person is slicing an onion,SICK
80663,A person is cutting an onion,SICK
80664,A person is eating a cut onion,SICK
80665,There is no person cutting an onion,SICK
80666,A person is wrapping up an onion,SICK
80667,A person near an onion has a cut,SICK
80668,The oriental lady is cutting a carrot into thin pieces,SICK
80669,The oriental lady is not cutting a carrot into thin pieces,SICK
80670,A thin lady is piecing together oriental carrot cuts,SICK
80671,The oriental lady is cutting a carrot into pieces that are thin,SICK
80672,A man is pouring a plate of shredded cheese into a pot of sauce,SICK
80673,A man is pouring a pot of cheese sauce into a shredded plate,SICK
80674,The lady is adding cheese to the sauce,SICK
80675,The woman is removing cheese from the sauce,SICK
80676,The woman is adding cheese to the sauce,SICK
80677,A person is burning some cameras with a blow torch,SICK
80678,A person is repairing some cameras with a blow torch,SICK
80679,A person by some cameras is blowing on a burning torch,SICK
80680,The tall person is setting fire to the cameras,SICK
80681,The person is setting fire to the cameras,SICK
80682,There is no person setting fire to the cameras,SICK
80683,One man is playing the guitar,SICK
80684,The man is playing an acoustic guitar,SICK
80685,A person is cutting an onion into pieces,SICK
80686,A person is dicing an onion,SICK
80687,A carrot is being sliced into pieces by a person,SICK
80688,A person is slicing a carrot into pieces,SICK
80689,The man is slicing a potato,SICK
80690,The person is carefully slicing a potato,SICK
80691,The man is cooking slices of potato,SICK
80692,The person is slicing the potato,SICK
80693,Somebody is cutting a tomato,SICK
80694,Someone is cutting a tomato,SICK
80695,The woman is holding a whole tomato,SICK
80696,The lady is slicing a tomato,SICK
80697,The woman is slicing a tomato,SICK
80698,A man is cleaning a dish,SICK
80699,A man is preparing some dish,SICK
80700,The woman is not slicing an onion with a knife,SICK
80701,The woman is slicing an onion with a knife,SICK
80702,Some runners are competing in a race,SICK
80703,Runners are competing in a race,SICK
80704,The runners are racing around a track,SICK
80705,Runners are not taking part in the race,SICK
80706,A man is racing,SICK
80707,A man is running,SICK
80708,There is no man running down the road,SICK
80709,A man is running down the road,SICK
80710,A man is idling,SICK
80711,A man is playing the keyboard with his nose,SICK
80712,The man is funnily playing the piano with his nose,SICK
80713,The man is playing the piano with his nose,SICK
80714,There is no man playing the piano with his nose,SICK
80715,A baby rhino is shunning an adult rhino,SICK
80716,A baby rhino is following an adult rhino,SICK
80717,A baby rhino is walking around a pen with its mother,SICK
80718,A baby rhino and its mother are standing in a pen,SICK
80719,"A rhino, which is little, is following an adult rhino",SICK
80720,A baby and an adult are being followed by a rhino,SICK
80721,A man is riding a motorcycle,SICK
80722,A man is riding a motorcycle through the town,SICK
80723,A man is getting off the motorcycle,SICK
80724,Some persons are singing,SICK
80725,A group of people is singing,SICK
80726,Some people are singing,SICK
80727,A few people are singing,SICK
80728,One man is dancing,SICK
80729,A man is silent,SICK
80730,A man is speaking,SICK
80731,A man is carefully climbing a rope,SICK
80732,A man is climbing a rope,SICK
80733,A man is untying a rope,SICK
80734,A man is being roped before a climb,SICK
80735,There is no panda climbing,SICK
80736,A panda is climbing,SICK
80737,One panda is climbing,SICK
80738,A woman is dancing beautifully in a cage,SICK
80739,A woman is dancing in a cage,SICK
80740,A woman is being caged for the dance,SICK
80741,The woman is dancing,SICK
80742,The lady is dancing,SICK
80743,The woman is not dancing,SICK
80744,There is no woman dancing in a cage,SICK
80745,Four people are floating on a raft,SICK
80746,Nobody is floating on a raft,SICK
80747,People are riding and paddling a raft,SICK
80748,People are paddling near a raft that is being ridden,SICK
80749,A cat is eating corn on the cob,SICK
80750,There is no cat eating corn on the cob,SICK
80751,A cat is eating some corn,SICK
80752,The cat is eating some corn,SICK
80753,Someone is slicing a tomato,SICK
80754,Nobody is slicing a tomato,SICK
80755,The person is quickly slicing a vegetable,SICK
80756,The person is slicing a vegetable,SICK
80757,The person isn't slicing a vegetable,SICK
80758,There is no little girl playing the piano,SICK
80759,A little girl is playing the piano,SICK
80760,A little girl is playing a grand piano on stage,SICK
80761,There is no little girl playing a grand piano on stage,SICK
80762,Someone is playing the guitar,SICK
80763,The man is dancing,SICK
80764,Three women are standing still,SICK
80765,Three women are dancing,SICK
80766,There is no man playing a bamboo flute,SICK
80767,A man is playing a bamboo flute,SICK
80768,A flute is being played by the man,SICK
80769,The man is not playing a flute,SICK
80770,A man is playing a flute made of bamboo,SICK
80771,The man is playing a flute,SICK
80772,A person is absently cutting mushrooms with a knife,SICK
80773,A person is cutting mushrooms with a knife,SICK
80774,A person is putting away the mushrooms,SICK
80775,A person is cutting some mushrooms,SICK
80776,A tiger is pacing around a cage,SICK
80777,A tiger is walking around a cage,SICK
80778,A tiger is walking outside a cage,SICK
80779,A tiger is walking around with no aim,SICK
80780,A tiger is walking around aimlessly,SICK
80781,A tiger is sitting,SICK
80782,A monkey is brushing the dog,SICK
80783,The monkey is brushing the dog,SICK
80784,The monkey is not brushing a bull dog,SICK
80785,The lady is dicing onions,SICK
80786,The woman is dicing onions,SICK
80787,A woman is swiftly cutting an onion,SICK
80788,A man is wearing a hard hat and dancing,SICK
80789,A man is wearing a hat which is hard and is dancing,SICK
80790,A man is naked and standing still,SICK
80791,A man with a hard hat is dancing,SICK
80792,The man with a hard hat is dancing,SICK
80793,There is no man with a hard hat dancing,SICK
80794,Two boys are studying,SICK
80795,Two boys are playing a video game,SICK
80796,Two boys on a couch are reading a book,SICK
80797,Two boys on a couch are playing video games,SICK
80798,Video games of two playing boys are on a couch,SICK
80799,Two boys on a couch are playing games on the TV,SICK
80800,The man is slicing vegetables,SICK
80801,A woman is cutting a potato,SICK
80802,The lady is cracking an egg for the mixer,SICK
80803,The lady isn't cracking an egg for the mixer,SICK
80804,The lady is carefully slicing up the meat,SICK
80805,The lady is slicing up the meat,SICK
80806,The lady isn't slicing up the meat,SICK
80807,The lady is eating slices of meat,SICK
80808,Some ferrets are climbing down from a shelf,SICK
80809,Ferrets are climbing down from a shelf,SICK
80810,A few ferrets are climbing out of the cage,SICK
80811,Several ferrets are climbing out of the cage,SICK
80812,A man is getting into an automobile,SICK
80813,A man is getting into a car,SICK
80814,A man is hurriedly getting into a car in a garage,SICK
80815,A man is getting into a car in a garage,SICK
80816,A man is getting a garage for the car,SICK
80817,A man is getting off the car,SICK
80818,A person is cutting a capsicum into pieces,SICK
80819,A capsicum is being cut into pieces by a person,SICK
80820,One person is slicing a clove of garlic into pieces,SICK
80821,The person is not slicing a clove of garlic into pieces,SICK
80822,Nobody is cutting a capsicum into pieces,SICK
80823,The person is slicing a clove of garlic into pieces,SICK
80824,The man is singing and playing the guitar,SICK
80825,The person is boiling noodles,SICK
80826,A person is boiling noodles,SICK
80827,There is no person boiling noodles,SICK
80828,A woman is drying noodles,SICK
80829,A woman is boiling noodles in water,SICK
80830,A karate practitioner is kicking at another man who is wearing protective boxing gloves,SICK
80831,A karate practitioner is kicking at another man who is wearing protective gloves for boxing,SICK
80832,The man is clumsily kick boxing with a trainer,SICK
80833,The man is kick boxing with a trainer,SICK
80834,The man is not kick boxing with a trainer,SICK
80835,The man is kicking a boxing trainer,SICK
80836,A woman on a boulder is lying on a blanket and reading a book,SICK
80837,A woman on a rock is lying on a blanket and reading a book,SICK
80838,A seated woman is singing a song and playing the guitar,SICK
80839,A woman on a rock is standing and looking around,SICK
80840,"A woman, who is seated, is singing a song and playing the guitar",SICK
80841,There is no seated woman singing a song and playing the guitar,SICK
80842,A man is packing away an acoustic guitar,SICK
80843,A man is playing an acoustic guitar,SICK
80844,The woman is playing a guitar which is electric,SICK
80845,The woman is playing an electric guitar,SICK
80846,A man is playing a guitar that is acoustic,SICK
80847,The woman is cracking eggs into a bowl,SICK
80848,Eggs are being cracked into a bowl by the woman,SICK
80849,The lady is breaking eggs that are raw into a bowl,SICK
80850,A soccer player is scoring a goal,SICK
80851,A player of soccer is scoring a goal,SICK
80852,A soccer player is missing a goal,SICK
80853,Soccer players are kicking a soccer ball into the goal,SICK
80854,There are no soccer players kicking a soccer ball into the goal,SICK
80855,Some people who play soccer are kicking a soccer ball into the goal,SICK
80856,A man and a woman are eating,SICK
80857,A man and a woman are not eating,SICK
80858,A man and woman are talking,SICK
80859,A man and a woman are silent,SICK
80860,A man and a woman are having a conversation,SICK
80861,There is no person pouring olive oil into a pot on the stove,SICK
80862,A person is pouring olive oil into a pot on the stove,SICK
80863,A person is pouring oil for cooking into a pot,SICK
80864,A person is cleaning a pot of cooking oil,SICK
80865,A person is pouring oil made with olives into a pot on the stove,SICK
80866,A person is pouring cooking oil into a pot,SICK
80867,A person is pouring olive oil into the stove from a pot,SICK
80868,The woman is not walking the dog,SICK
80869,The woman is walking the dog,SICK
80870,A woman is walking the dog down the street,SICK
80871,The dog is being walked by the woman,SICK
80872,A woman is restraining the dog,SICK
80873,A guinea pig is devouring a carrot,SICK
80874,A guinea pig is eating a carrot,SICK
80875,A small guinea pig is gnawing and eating a piece of carrot on the floor,SICK
80876,There is no small guinea pig gnawing and eating a piece of carrot on the floor,SICK
80877,A man is slicing a carrot with a knife,SICK
80878,A man is putting away a carrot,SICK
80879,The woman is slicing an onion,SICK
80880,An onion is being sliced by the woman,SICK
80881,The woman is not slicing an onion,SICK
80882,The plane is landing,SICK
80883,A plane is landing,SICK
80884,A cartoon airplane is landing,SICK
80885,An animated airplane is landing,SICK
80886,A woman is preparing an egg in a skillet,SICK
80887,There is no woman preparing an egg in a skillet,SICK
80888,A woman is preparing a skillet for the eggs,SICK
80889,A woman is carefully pouring a mixture into a bowl and mixing it,SICK
80890,The girl is using an eye pencil on her eyelid,SICK
80891,The girl is using a pencil for the eyes on her eyelid,SICK
80892,The girl is not using an eye pencil on her eyelid,SICK
80893,There is no girl playing the piano,SICK
80894,A girl is playing the piano,SICK
80895,"A girl, who is little, is playing a grand piano on stage",SICK
80896,A little girl is walking off the stage,SICK
80897,The woman is cooking eggs,SICK
80898,A woman is cooking eggs,SICK
80899,The woman is not cooking something,SICK
80900,The woman is cooking something,SICK
80901,Some cats are playing with each other,SICK
80902,The cats are playing with each other,SICK
80903,Two cats are playfully fighting each other,SICK
80904,Two cats are fighting each other,SICK
80905,Two cats are lying together,SICK
80906,The cats are not playing with each other,SICK
80907,Two bikes are being ridden by two people,SICK
80908,Two people are riding a bike,SICK
80909,Nobody is riding a bike,SICK
80910,Two people are riding a motorcycle,SICK
80911,Two people are driving a motorcycle,SICK
80912,Two people are stopping on a motorcycle,SICK
80913,The man is riding a mechanical bull,SICK
80914,The man is riding a bull which is mechanical,SICK
80915,The man is not riding a mechanical bull,SICK
80916,There is no man riding a mechanical bull,SICK
80917,A woman is skillfully playing a flute,SICK
80918,A woman is playing a flute,SICK
80919,The woman is playing the flute,SICK
80920,The flute is being played by the woman,SICK
80921,The man is lifting barbells,SICK
80922,A man is lifting barbells,SICK
80923,The man is lowering barbells,SICK
80924,Weights are being lifted by the man,SICK
80925,The man is lifting weights,SICK
80926,A man is chopping down a tree with an axe,SICK
80927,A person is chopping down a tree with an axe,SICK
80928,A person is planting a tree,SICK
80929,A tree is being cut by a man with an axe,SICK
80930,A man is cutting a tree with an axe,SICK
80931,A girl is applying makeup to her face,SICK
80932,The girl is applying makeup to her face,SICK
80933,There is no girl applying makeup to her face,SICK
80934,A lady is putting on makeup,SICK
80935,A woman is putting on makeup,SICK
80936,There is no woman putting on makeup,SICK
80937,A herd of deer is crossing the street,SICK
80938,One herd of deer is crossing the street,SICK
80939,A herd of deer is stopping at the street,SICK
80940,The herd of caribous is crossing a road quickly,SICK
80941,The herd of caribous is crossing a road,SICK
80942,The herd of caribous is not crossing a road,SICK
80943,A woman is slicing an onion,SICK
80944,An onion is being sliced by a woman,SICK
80945,There is no woman slicing an onion,SICK
80946,The woman is dicing a carrot,SICK
80947,The woman is cutting a carrot,SICK
80948,Two men are fighting in a cattle pen,SICK
80949,Two men are fighting in a pen for cattle,SICK
80950,Two men are fighting in a cow pasture,SICK
80951,Two men are fighting in a pasture for cows,SICK
80952,Nobody is fighting in a cow pasture,SICK
80953,Two cows are fighting in a pasture by a man,SICK
80954,There is no woman penciling on eyeshadow,SICK
80955,A woman is putting cosmetics on her eyelid,SICK
80956,The woman is penciling on eyeshadow,SICK
80957,A woman is applying cosmetics to her eyelid,SICK
80958,A man is eating a banana,SICK
80959,A banana is being eaten by a man,SICK
80960,The man is absently eating a banana by a tree,SICK
80961,The man is eating a banana by a tree,SICK
80962,The man is not eating a banana by a tree,SICK
80963,A big green ball is knocking a potato,SICK
80964,"A ball, which is green and big, is knocking a potato",SICK
80965,A big potato is knocking a green ball,SICK
80966,A large green colored ball is hitting a potato,SICK
80967,A large green ball is missing a potato,SICK
80968,A large green ball is hitting a potato,SICK
80969,Different teams are playing football on a field,SICK
80970,Different teams are resting on a field,SICK
80971,Different football players are teaming on a field,SICK
80972,Two teams are enthusiastically playing soccer,SICK
80973,There is no team playing soccer,SICK
80974,Two teams are playing soccer,SICK
80975,A boy is comfortably sitting in a room and playing a piano by a lamp,SICK
80976,A boy is sitting in a room and playing a piano by lamp light,SICK
80977,A boy is standing in a room by a lamp light,SICK
80978,A boy is practicing the keyboard,SICK
80979,A boy is playing a keyboard,SICK
80980,A woman is playing an electric guitar,SICK
80981,A woman is playing a guitar which is electric,SICK
80982,There is no woman playing an electric guitar,SICK
80983,There is no man in a suit standing at a microphone and singing,SICK
80984,A man in a suit is standing at a microphone and singing,SICK
80985,The man on stage is singing into the microphone,SICK
80986,The man on stage isn't singing into the microphone,SICK
80987,Some teenage girls are dancing for the camera,SICK
80988,Some girls in their teens are dancing for the camera,SICK
80989,Some teenage girls are standing still in front of the camera,SICK
80990,Three teenage girls are dancing in the room,SICK
80991,Three teenage girls are idling in the room,SICK
80992,Three young girls are dancing in the room,SICK
80993,A few children are jumping on a trampoline,SICK
80994,Some children are jumping on a trampoline,SICK
80995,Two boy are playing on a trampoline,SICK
80996,Nobody is playing on a trampoline,SICK
80997,Some children are jumping off a trampoline,SICK
80998,The dog is playing with a plastic container,SICK
80999,The puppy is not playing with a plastic container,SICK
81000,The puppy is playing with a plastic container,SICK
81001,A man is athletically jumping a wall,SICK
81002,A man is jumping a wall,SICK
81003,A man is standing in front of a wall,SICK
81004,A man is jumping onto a wall which is low,SICK
81005,A man is jumping off a low wall,SICK
81006,A man is jumping onto a low wall,SICK
81007,A man is pouring oil into a skillet,SICK
81008,A man is taking the oil out off a skillet,SICK
81009,A man is pouring oil into a pan,SICK
81010,A man is talking to the woman who is seated beside him and is driving a car,SICK
81011,A woman is driving a car and is talking to the man who is seated beside her,SICK
81012,The woman and the man are travelling by automobile,SICK
81013,There is no woman driving a car and talking to the man seated beside her,SICK
81014,The woman and the man are travelling by car,SICK
81015,The person is brushing a cat,SICK
81016,A person is brushing a cat,SICK
81017,Nobody is brushing a cat,SICK
81018,A person is combing the fur of a cat,SICK
81019,The fur of a cat is being combed by a person,SICK
81020,A woman is chopping broccoli,SICK
81021,A woman is storing broccoli,SICK
81022,The woman is not chopping garlic,SICK
81023,Three men are dancing,SICK
81024,A few men are dancing,SICK
81025,The men are not dancing,SICK
81026,Some women are dancing,SICK
81027,A man is flooring a sitting guitar player,SICK
81028,A man is sitting on the floor and is playing a guitar,SICK
81029,The man is pacing around a room,SICK
81030,A man is sitting on the floor in a room and strumming a guitar,SICK
81031,There is no man eating some food,SICK
81032,A man is eating some food,SICK
81033,The man is eating,SICK
81034,The person is eating,SICK
81035,The man is fasting,SICK
81036,There is no woman using an eye pencil and applying eye liner to her eyelid,SICK
81037,A woman is using an eye pencil and is applying eye liner to her eyelid,SICK
81038,A baby is sneezing and scaring another baby,SICK
81039,A baby is sneezing and frightening another baby,SICK
81040,A baby is cheering another baby,SICK
81041,A baby is crawling happily,SICK
81042,A baby is sitting,SICK
81043,The monkey isn't practicing martial arts,SICK
81044,The monkey is practicing martial arts,SICK
81045,A man is performing tricks with a soccer ball,SICK
81046,A man is running away from the soccer ball,SICK
81047,A man is powerfully kicking a soccer ball,SICK
81048,A man is cutting a box,SICK
81049,A box is being cut by a man,SICK
81050,There is no man cutting a box,SICK
81051,The man is cutting the tape on the box,SICK
81052,A man is cutting the tape on the box,SICK
81053,The man is not cutting the tape on the box,SICK
81054,There is no young boy playing a wind instrument,SICK
81055,A young boy is playing a wind instrument,SICK
81056,A man is slowly trekking in the woods,SICK
81057,The man is hiking in the woods,SICK
81058,A woman is cutting a carrot,SICK
81059,A woman is putting away a carrot,SICK
81060,The woman is stirring meat in a bowl,SICK
81061,A lady is mixing a mixture of meat in a bowl,SICK
81062,There is no lady mixing a meat mixture in a bowl,SICK
81063,A lady is mixing a meat mixture in a bowl,SICK
81064,A lemon is being squeezed by a woman,SICK
81065,A woman is squeezing a lemon,SICK
81066,There is no woman squeezing juice out of a lemon,SICK
81067,A kitten is getting bored,SICK
81068,A kitten is playing with a blue rope toy,SICK
81069,The little cat is playing with a toy,SICK
81070,The kitten is playing with a toy,SICK
81071,The kitten is not playing with a toy,SICK
81072,A kitten is playing with a toy made of blue rope,SICK
81073,A boy is fearfully walking across a bridge,SICK
81074,A boy is walking across a bridge,SICK
81075,A man is walking slowly across a rope bridge,SICK
81076,A man is walking slowly across a bridge made of rope,SICK
81077,A man is being stopped on a rope bridge,SICK
81078,There is no boy walking across a bridge,SICK
81079,A boy is hanging a fishing rod and running in front of a fish ,SICK
81080,A boy is hanging a rod for fishing and running in front of a fish,SICK
81081,A boy is running away from the fishing line,SICK
81082,A young man is running away from the fishing line,SICK
81083,An animal is resting,SICK
81084,An animal is running in circles,SICK
81085,A squirrel is running in circles,SICK
81086,An animal is running tiredly in circles,SICK
